zip_code,beds,baths,sqft,date,zip_median_price,sale_price
76065,4.0,3.0,2626.0,2024-05-31,454009.0491488461,450000.0
76065,4.0,3.0,2647.0,2016-10-31,259023.98987132855,499997.0
76065,4.0,3.0,2661.0,2015-10-31,235702.78324215897,480000.0
76065,4.0,3.0,2668.0,2018-04-30,293007.1880917063,539990.0
76065,4.0,3.0,2679.0,2017-10-31,281708.82310154993,474814.0
76065,4.0,3.0,2691.0,2023-08-31,454173.9161389992,449990.0
76065,4.0,3.0,2725.0,2018-09-30,297739.1878489945,395000.0
76065,4.0,3.0,2732.0,2015-02-28,222393.5206774733,399900.0
76065,4.0,3.0,2738.0,2017-09-30,280365.0749194537,487490.0
76065,4.0,3.0,2757.0,2019-09-30,308235.80419926,425000.0
76065,4.0,3.0,2758.0,2018-01-31,288216.06439127633,589083.0
76065,4.0,3.0,2762.0,2020-04-30,319161.09112179786,469000.0
76065,4.0,3.0,2765.0,2023-08-31,454173.9161389992,750000.0
76065,4.0,3.0,2785.0,2023-03-31,450112.31506154174,509990.0
76065,4.0,3.0,2792.0,2019-05-31,306052.9744778148,539990.0
76065,4.0,3.0,2799.0,2025-06-30,447499.5959066146,519900.0
76065,4.0,3.0,2805.0,2025-02-28,451794.484231348,599000.0
76065,4.0,3.0,2824.0,2018-03-31,291492.42182873964,474990.0
76065,4.0,3.0,2826.0,2022-05-31,452964.9337920717,565200.0
76065,4.0,3.0,2838.0,2016-03-31,245045.36731278515,580000.0
76065,4.0,3.0,2840.0,2019-08-31,307090.96841160994,499500.0
76065,4.0,3.0,2852.0,2016-02-29,243492.96949956365,495957.0
76065,4.0,3.0,2852.0,2022-11-30,457133.9853597698,675000.0
76065,4.0,3.0,2856.0,2022-12-31,455658.9956684123,474840.0
76065,4.0,3.0,2908.0,2024-09-30,450727.46012698725,445000.0
76065,4.0,3.0,2925.0,2026-01-31,447950.01593362255,503000.0
76065,4.0,3.0,2964.0,2025-01-31,451835.72505184193,622900.0
76065,4.0,3.0,2968.0,2020-05-31,319692.1647010139,519990.0
76065,4.0,3.0,2983.0,2016-10-31,259023.98987132855,650000.0
76065,4.0,3.0,3010.0,2021-11-30,406589.08046055894,605000.0
76065,4.0,3.0,3026.0,2019-11-30,311410.8567657241,519000.0
76065,4.0,3.0,3026.0,2019-03-31,303949.45274712506,605990.0
76065,4.0,3.0,3027.0,2020-01-31,314750.53808924713,526451.0
76065,4.0,3.0,3028.0,2017-04-30,273110.54466780386,537369.0
76065,4.0,3.0,3034.0,2024-03-31,453357.0904430505,559000.0
76065,4.0,3.0,3038.0,2023-02-28,451341.8284414828,512095.0
76065,4.0,3.0,3055.0,2016-01-31,241825.3121870612,675000.0
76065,4.0,3.0,3058.0,2017-10-31,281708.82310154993,675000.0
76065,4.0,3.0,3086.0,2016-03-31,245045.36731278515,519873.0
76065,4.0,3.0,3086.0,2023-10-31,453097.6365376523,535523.0
76065,4.0,3.0,3088.0,2016-08-31,254755.88906344023,630000.0
76065,4.0,3.0,3091.0,2017-03-31,270812.23399216594,750000.0
76065,4.0,3.0,3094.0,2020-04-30,319161.09112179786,589990.0
76065,4.0,3.0,3096.0,2025-05-31,448842.22621558927,742000.0
76065,4.0,3.0,3119.0,2017-04-30,273110.54466780386,614900.0
76065,4.0,3.0,3124.0,2017-05-31,274917.5222590813,625000.0
76065,4.0,3.0,3130.0,2016-04-30,246931.16318019843,630000.0
76065,4.0,3.0,3164.0,2022-08-31,464291.1430571251,629900.0
76065,4.0,3.0,3170.0,2018-01-31,288216.06439127633,525000.0
76065,4.0,3.0,3178.0,2018-06-30,295442.8753472331,599990.0
76065,4.0,3.0,3214.0,2017-05-31,274917.5222590813,599900.0
76065,4.0,3.0,3216.0,2018-03-31,291492.42182873964,599999.0
76065,4.0,3.0,3226.0,2020-12-31,339133.8751179456,489990.0
76065,4.0,3.0,3239.0,2019-10-31,309784.3911363846,528000.0
76065,4.0,3.0,3239.0,2024-06-30,452831.6924448693,534225.0
76065,4.0,3.0,3245.0,2022-12-31,455658.9956684123,509990.0
76065,4.0,3.0,3258.0,2019-05-31,306052.9744778148,596469.0
76065,4.0,3.0,3276.0,2023-11-30,452065.62291730783,505000.0
76065,4.0,3.0,3276.0,2021-06-30,375181.2374968403,561000.0
76065,4.0,3.0,3284.0,2018-01-31,288216.06439127633,552000.0
76065,4.0,3.0,3285.0,2017-05-31,274917.5222590813,495000.0
76065,4.0,3.0,3285.0,2020-08-31,323234.53749184555,575000.0
76065,4.0,3.0,3286.0,2020-08-31,323234.53749184555,479900.0
76065,4.0,3.0,3306.0,2018-10-31,298638.6991971274,519840.0
76065,4.0,3.0,3451.0,2022-09-30,461988.8536158756,649000.0
76065,4.0,3.0,3644.0,2019-07-31,306486.19202908507,839990.0
76065,4.0,3.0,3736.0,2016-05-31,248872.92589082677,660000.0
76065,4.0,3.0,3739.0,2021-03-31,353960.12874063035,699990.0
76065,4.0,3.0,3802.0,2022-05-31,452964.9337920717,685000.0
76065,4.0,3.0,4182.0,2020-07-31,321129.85409541754,250000.0
76065,4.0,4.0,2406.0,2023-09-30,453689.5905429457,443771.0
76065,4.0,4.0,2476.0,2018-11-30,299879.23827461054,442000.0
76065,4.0,4.0,2493.0,2020-08-31,323234.53749184555,495900.0
76065,4.0,4.0,2493.0,2025-02-28,451794.484231348,664900.0
76065,4.0,4.0,2543.0,2021-09-30,395017.5513720124,534900.0
76065,4.0,4.0,2594.0,2018-11-30,299879.23827461054,490000.0
76065,4.0,4.0,2694.0,2019-06-30,306391.45221035695,664900.0
76065,4.0,4.0,2694.0,2017-10-31,281708.82310154993,681900.0
76065,4.0,4.0,2694.0,2020-07-31,321129.85409541754,682900.0
76065,4.0,4.0,2726.0,2018-12-31,301229.91634797765,604900.0
76065,4.0,4.0,2737.0,2022-08-31,464291.1430571251,567900.0
76065,4.0,4.0,2784.0,2022-09-30,461988.8536158756,480000.0
76065,4.0,4.0,2785.0,2021-09-30,395017.5513720124,514990.0
76065,4.0,4.0,2817.0,2023-03-31,450112.31506154174,488465.0
76065,4.0,4.0,2839.0,2018-11-30,299879.23827461054,485335.0
76065,4.0,4.0,2847.0,2021-10-31,400584.6859250718,497646.0
76065,4.0,4.0,2852.0,2022-01-31,419603.9695083687,475000.0
76065,4.0,4.0,2855.0,2021-02-28,348648.99365402904,506440.0
76065,4.0,4.0,2885.0,2022-05-31,452964.9337920717,489290.0
76065,4.0,4.0,3052.0,2016-04-30,246931.16318019843,799997.0
76065,4.0,4.0,3092.0,2020-11-30,334671.5366646426,650000.0
76065,4.0,4.0,3102.0,2024-05-31,454009.0491488461,619203.0
76065,4.0,4.0,3106.0,2015-08-31,231814.38811215092,530000.0
76065,4.0,4.0,3106.0,2022-12-31,455658.9956684123,585000.0
76065,4.0,4.0,3131.0,2022-03-31,436208.00404567015,795000.0
76065,4.0,4.0,3158.0,2021-05-31,367388.3288384439,699950.0
76065,4.0,4.0,3188.0,2021-06-30,375181.2374968403,619900.0
76065,4.0,4.0,3193.0,2017-06-30,276723.48222688923,589000.0
76065,4.0,4.0,3366.0,2018-02-28,289989.1708445866,516955.0
76065,4.0,4.0,3366.0,2015-04-30,225723.70564494905,540390.0
76065,4.0,4.0,3398.0,2022-12-31,455658.9956684123,649997.0
76065,4.0,4.0,3430.0,2021-06-30,375181.2374968403,563020.0
76065,4.0,4.0,3430.0,2019-02-28,303040.45028275775,599000.0
76065,4.0,4.0,3430.0,2016-04-30,246931.16318019843,618000.0
76065,4.0,4.0,3430.0,2025-08-31,446226.2323381728,628689.0
76065,4.0,4.0,3430.0,2016-01-31,241825.3121870612,639000.0
76065,4.0,4.0,3430.0,2018-11-30,299879.23827461054,669000.0
76065,4.0,4.0,3430.0,2019-09-30,308235.80419926,691840.0
76065,4.0,4.0,3436.0,2015-08-31,231814.38811215092,670822.0
76065,4.0,4.0,3466.0,2017-05-31,274917.5222590813,690275.0
76065,4.0,4.0,3551.0,2022-10-31,459494.1565131562,684484.0
76065,4.0,4.0,3612.0,2018-01-31,288216.06439127633,719990.0
76065,4.0,4.0,3640.0,2016-07-31,252906.31024762828,1995000.0
76065,4.0,4.0,3677.0,2020-07-31,321129.85409541754,529000.0
76065,4.0,4.0,3722.0,2016-10-31,259023.98987132855,660000.0
76065,4.0,4.0,3753.0,2018-07-31,296322.8402975201,680000.0
76065,4.0,4.0,3811.0,2024-11-30,451210.1168706643,510000.0
76065,4.0,4.0,3836.0,2025-04-30,450169.88500305073,660000.0
76065,4.0,4.0,3838.0,2015-05-31,227365.05991523236,965000.0
76065,4.0,4.0,3873.0,2023-07-31,454140.03177288966,750000.0
76065,4.0,4.0,3903.0,2019-11-30,311410.8567657241,985000.0
76065,4.0,4.0,4001.0,2020-01-31,314750.53808924713,759990.0
76065,4.0,5.0,3966.0,2021-11-30,406589.08046055894,998500.0
76065,4.0,5.0,4054.0,2016-09-30,256753.8465903184,585526.0
76065,4.0,5.0,4090.0,2017-07-31,278014.2053900238,615062.0
76065,4.0,6.0,4486.0,2015-11-30,237919.60137466993,1275000.0
76065,5.0,2.0,2128.0,2017-01-31,266713.9126710861,275000.0
76065,5.0,2.0,2184.0,2016-07-31,252906.31024762828,389900.0
76065,5.0,2.0,2601.0,2017-12-31,286065.34076765476,484900.0
76065,5.0,3.0,2647.0,2015-10-31,235702.78324215897,375000.0
76065,5.0,3.0,2681.0,2023-04-30,450838.874913724,501000.0
76065,5.0,3.0,2693.0,2025-12-31,447968.1810063327,385000.0
76065,5.0,3.0,2701.0,2021-05-31,367388.3288384439,473145.0
76065,5.0,3.0,3029.0,2025-06-30,447499.5959066146,523580.0
76065,5.0,3.0,3041.0,2024-10-31,450974.4712354022,644000.0
76065,5.0,3.0,3044.0,2016-05-31,248872.92589082677,620000.0
76065,5.0,3.0,3102.0,2020-02-29,316359.91929747496,511000.0
76065,5.0,3.0,3162.0,2024-06-30,452831.6924448693,580000.0
76065,5.0,4.0,2760.0,2019-01-31,302287.987132526,459990.0
76065,5.0,4.0,3101.0,2015-06-30,228851.22961155712,512000.0
76065,5.0,4.0,3154.0,2017-01-31,266713.9126710861,501340.0
76065,5.0,4.0,3154.0,2016-05-31,248872.92589082677,513445.0
76065,5.0,4.0,3154.0,2019-04-30,305144.3200098819,525540.0
76065,5.0,4.0,3196.0,2024-10-31,450974.4712354022,474900.0
76065,5.0,4.0,3243.0,2019-11-30,311410.8567657241,640000.0
76065,5.0,4.0,3261.0,2017-12-31,286065.34076765476,554000.0
76065,5.0,4.0,3261.0,2016-07-31,252906.31024762828,577000.0
76065,5.0,4.0,3269.0,2021-02-28,348648.99365402904,599000.0
76065,5.0,4.0,3283.0,2024-04-30,454282.182436233,485000.0
76065,5.0,4.0,3357.0,2021-06-30,375181.2374968403,549000.0
76065,5.0,4.0,3366.0,2015-07-31,230314.9657393298,552040.0
76065,5.0,4.0,3420.0,2018-10-31,298638.6991971274,590000.0
76065,5.0,4.0,3485.0,2022-01-31,419603.9695083687,645000.0
76065,5.0,4.0,3518.0,2018-08-31,297021.6431362839,622174.0
76065,5.0,4.0,3519.0,2023-01-31,453114.7882551536,539000.0
76065,5.0,4.0,3529.0,2023-04-30,450838.874913724,530310.0
76065,5.0,4.0,3529.0,2025-11-30,447580.7478164074,555665.0
76065,5.0,4.0,3529.0,2018-01-31,288216.06439127633,561914.0
76065,5.0,4.0,4115.0,2021-01-31,343930.43002940627,520000.0
76065,5.0,4.0,4202.0,2022-09-30,461988.8536158756,634923.0
76065,5.0,4.0,4209.0,2021-01-31,343930.43002940627,649999.0
76065,5.0,4.0,4214.0,2023-07-31,454140.03177288966,624083.0
76065,5.0,4.0,4261.0,2015-02-28,222393.5206774733,575000.0
76065,5.0,4.0,4275.0,2024-07-31,451437.2569726719,634218.0
76065,5.0,4.0,4303.0,2019-04-30,305144.3200098819,825000.0
76065,5.0,4.0,4351.0,2015-12-31,239990.3863552451,500000.0
76065,5.0,4.0,4990.0,2019-08-31,307090.96841160994,996818.0
76065,5.0,4.0,7513.0,2024-11-30,451210.1168706643,1499999.0
76065,5.0,5.0,3033.0,2018-09-30,297739.1878489945,590000.0
76065,5.0,5.0,4350.0,2024-02-29,451858.405829139,674900.0
76065,6.0,4.0,4016.0,2017-08-31,279240.46604818973,545000.0
76065,6.0,4.0,4314.0,2018-12-31,301229.91634797765,499990.0
76065,6.0,5.0,3980.0,2025-04-30,450169.88500305073,696000.0
76065,6.0,5.0,4258.0,2021-04-30,360031.3599143988,789262.0
76066,2.0,1.0,754.0,2022-04-30,397128.06765029865,160000.0
76066,2.0,1.0,924.0,2019-08-31,304028.69098751806,250000.0
76066,2.0,2.0,1024.0,2022-02-28,387725.535735227,130000.0
76066,3.0,2.0,1280.0,2021-03-31,325748.90148612414,225000.0
76066,3.0,2.0,1833.0,2023-08-31,391715.28528138273,625000.0
76066,3.0,2.0,2039.0,2021-01-31,319925.73764015804,428900.0
76066,3.0,2.0,2172.0,2023-11-30,392863.4063707373,849500.0
76066,3.0,3.0,2386.0,2023-07-31,391228.891400853,180000.0
76066,3.0,4.0,3374.0,2024-10-31,405768.6132174359,549000.0
76066,4.0,2.0,1440.0,2021-10-31,364096.7984206127,2356022.0
76066,4.0,2.0,1850.0,2020-04-30,316693.8557766965,799500.0
76066,4.0,2.0,2196.0,2026-01-31,425738.2064698785,452900.0
76066,4.0,2.0,2350.0,2025-03-31,422064.7516005307,469500.0
76066,4.0,2.0,2410.0,2021-06-30,338522.6931112108,526900.0
76066,4.0,3.0,2226.0,2022-06-30,405686.31152560463,486900.0
76066,4.0,3.0,2231.0,2019-12-31,308251.1387753513,465000.0
76066,4.0,3.0,2236.0,2021-10-31,364096.7984206127,424840.0
76066,4.0,3.0,2458.0,2022-08-31,405950.3153757816,537500.0
76066,4.0,3.0,3448.0,2020-02-29,311213.1954464841,998000.0
76066,4.0,4.0,3387.0,2019-03-31,293475.9854469826,2000000.0
76066,4.0,6.0,3898.0,2022-07-31,407063.2060715906,2799000.0
76066,5.0,2.0,2375.0,2019-03-31,293475.9854469826,499900.0
76066,5.0,3.0,2280.0,2020-01-31,309283.6876244946,574900.0
76067,1.0,1.0,616.0,2018-09-30,111747.0813960496,169900.0
76067,2.0,1.0,572.0,2025-04-30,199601.79623410935,200000.0
76067,2.0,1.0,720.0,2025-02-28,197171.50259317167,200000.0
76067,2.0,1.0,736.0,2016-11-30,98450.14125719904,87500.0
76067,2.0,1.0,768.0,2025-07-31,198704.88879849485,200000.0
76067,2.0,1.0,792.0,2024-09-30,195371.1407618135,200000.0
76067,2.0,1.0,1144.0,2020-05-31,134512.9515582488,199900.0
76067,2.0,1.0,1176.0,2016-09-30,97767.27764198976,169900.0
76067,2.0,1.0,1303.0,2017-11-30,102741.43562083342,149900.0
76067,2.0,1.0,1375.0,2021-01-31,152790.83138049685,135000.0
76067,2.0,1.0,3200.0,2020-08-31,137328.7158742726,159000.0
76067,2.0,2.0,1124.0,2018-04-30,106436.47814910556,139900.0
76067,2.0,2.0,1506.0,2025-09-30,194987.45952464463,949000.0
76067,2.0,2.0,2055.0,2016-02-29,95044.26518957724,260000.0
76067,3.0,1.0,1288.0,2024-10-31,194480.1058087293,199900.0
76067,3.0,2.0,1093.0,2020-06-30,134583.08143579972,215000.0
76067,3.0,2.0,1152.0,2017-06-30,100431.04285211158,169897.0
76067,3.0,2.0,1188.0,2024-09-30,195371.1407618135,229900.0
76067,3.0,2.0,1204.0,2025-09-30,194987.45952464463,109400.0
76067,3.0,2.0,1232.0,2023-09-30,201977.85575214913,218000.0
76067,3.0,2.0,1238.0,2021-04-30,162967.08733691936,180000.0
76067,3.0,2.0,1238.0,2021-06-30,168977.581349249,185000.0
76067,3.0,2.0,1248.0,2024-08-31,196420.48355790655,189000.0
76067,3.0,2.0,1342.0,2021-03-31,160190.8364771796,249900.0
76067,3.0,2.0,1350.0,2024-02-29,197224.79011102385,239600.0
76067,3.0,2.0,1354.0,2023-06-30,204831.37821421513,235000.0
76067,3.0,2.0,1368.0,2025-03-31,198630.0989720697,800000.0
76067,3.0,2.0,1400.0,2022-04-30,200164.49826906368,130000.0
76067,3.0,2.0,1409.0,2022-01-31,191856.04050227164,183900.0
76067,3.0,2.0,1410.0,2015-12-31,94662.01555239916,199900.0
76067,3.0,2.0,1425.0,2020-10-31,144378.4516717652,249900.0
76067,3.0,2.0,1446.0,2017-08-31,101525.83208858232,340000.0
76067,3.0,2.0,1456.0,2025-04-30,199601.79623410935,349000.0
76067,3.0,2.0,1475.0,2025-05-31,200028.7184330237,221900.0
76067,3.0,2.0,1480.0,2024-02-29,197224.79011102385,249900.0
76067,3.0,2.0,1540.0,2025-08-31,196899.35334540615,99900.0
76067,3.0,2.0,1568.0,2023-05-31,204014.68304312177,210000.0
76067,3.0,2.0,1572.0,2019-06-30,118184.21857888332,249900.0
76067,3.0,2.0,1584.0,2015-06-30,94412.03997840724,169000.0
76067,3.0,2.0,1627.0,2018-02-28,104690.20377059773,299900.0
76067,3.0,2.0,1680.0,2020-05-31,134512.9515582488,175000.0
76067,3.0,2.0,1683.0,2023-06-30,204831.37821421513,279900.0
76067,3.0,2.0,1725.0,2016-07-31,97407.9077883723,260000.0
76067,3.0,2.0,1731.0,2024-01-31,196627.4189733892,255000.0
76067,3.0,2.0,1755.0,2023-01-31,206692.70315248217,798000.0
76067,3.0,2.0,1762.0,2025-12-31,194994.2008410585,169900.0
76067,3.0,2.0,1770.0,2018-02-28,104690.20377059773,317449.0
76067,3.0,2.0,1792.0,2018-03-31,105480.09323801503,325000.0
76067,3.0,2.0,1813.0,2016-11-30,98450.14125719904,175000.0
76067,3.0,2.0,1847.0,2016-10-31,98125.40427189758,750000.0
76067,3.0,2.0,1860.0,2016-09-30,97767.27764198976,299900.0
76067,3.0,2.0,1932.0,2025-05-31,200028.7184330237,299900.0
76067,3.0,2.0,1936.0,2026-01-31,196217.7987515498,199000.0
76067,3.0,2.0,2066.0,2024-02-29,197224.79011102385,275000.0
76067,3.0,2.0,2070.0,2015-03-31,94108.71405894012,395000.0
76067,3.0,2.0,2143.0,2021-10-31,184472.9471339133,230000.0
76067,3.0,2.0,2222.0,2025-10-31,193953.90735838783,359900.0
76067,3.0,2.0,2304.0,2019-08-31,121279.63493006663,125000.0
76067,3.0,2.0,2353.0,2023-01-31,206692.70315248217,279900.0
76067,3.0,2.0,2460.0,2015-09-30,94191.65672447316,121900.0
76067,3.0,3.0,1604.0,2015-06-30,94412.03997840724,165000.0
76067,3.0,3.0,2250.0,2023-06-30,204831.37821421513,620000.0
76067,3.0,3.0,2673.0,2025-04-30,199601.79623410935,383500.0
76067,3.0,4.0,4493.0,2023-04-30,203529.6307848732,495000.0
76067,4.0,1.0,1344.0,2020-07-31,135018.54063534117,110000.0
76067,4.0,1.0,1865.0,2022-10-31,206882.04792345493,150000.0
76067,4.0,2.0,1594.0,2018-01-31,104128.70260079722,197000.0
76067,4.0,2.0,1605.0,2024-08-31,196420.48355790655,225000.0
76067,4.0,2.0,1684.0,2022-10-31,206882.04792345493,229900.0
76067,4.0,2.0,1896.0,2016-07-31,97407.9077883723,210000.0
76067,4.0,2.0,1908.0,2020-06-30,134583.08143579972,246000.0
76067,4.0,2.0,2052.0,2015-03-31,94108.71405894012,399900.0
76067,4.0,2.0,2106.0,2022-10-31,206882.04792345493,259900.0
76067,4.0,2.0,2478.0,2024-07-31,197495.15508669635,170000.0
76067,4.0,3.0,2100.0,2023-07-31,204359.5932002023,184900.0
76067,4.0,3.0,2119.0,2018-09-30,111747.0813960496,720000.0
76067,4.0,3.0,2280.0,2025-11-30,194220.55278355177,215000.0
76067,4.0,3.0,2309.0,2021-01-31,152790.83138049685,435000.0
76067,4.0,3.0,2946.0,2024-10-31,194480.1058087293,699000.0
76067,4.0,3.0,2948.0,2023-03-31,203839.2240360208,419900.0
76067,4.0,3.0,3378.0,2023-11-30,198792.95199870484,755000.0
76067,4.0,4.0,2953.0,2020-03-31,133165.58431218794,540000.0
76067,4.0,4.0,4831.0,2020-10-31,144378.4516717652,3495000.0
76067,5.0,2.0,1934.0,2018-07-31,109595.41314940712,675000.0
76067,5.0,2.0,2280.0,2020-10-31,144378.4516717652,479500.0
76067,5.0,3.0,3224.0,2020-05-31,134512.9515582488,360000.0
76067,6.0,5.0,3350.0,2025-11-30,194220.55278355177,724900.0
76070,3.0,3.0,2078.0,2017-09-30,269975.0218502809,490000.0
76070,3.0,4.0,3013.0,2020-12-31,338900.73403645057,674900.0
76070,3.0,4.0,3900.0,2017-07-31,264941.399888312,3950000.0
76070,4.0,2.0,1826.0,2021-12-31,408990.99963545153,390000.0
76070,4.0,2.0,2010.0,2020-10-31,326304.35074574687,350000.0
76070,4.0,3.0,2574.0,2023-01-31,469670.9653806677,795000.0
76070,4.0,3.0,2842.0,2017-11-30,273452.90797522693,650000.0
76071,1.0,1.0,876.0,2025-02-28,309430.8555648202,55000.0
76071,2.0,2.0,1624.0,2019-05-31,220413.1148281071,230000.0
76071,3.0,2.0,1330.0,2015-09-30,165693.80304804322,255000.0
76071,3.0,2.0,1330.0,2024-10-31,306896.2345943365,269999.0
76071,3.0,2.0,1379.0,2017-08-31,192092.35748103008,249900.0
76071,3.0,2.0,1379.0,2015-07-31,164557.579376535,322900.0
76071,3.0,2.0,1379.0,2023-09-30,311790.572290611,327900.0
76071,3.0,2.0,1379.0,2019-07-31,221851.40436445663,329900.0
76071,3.0,2.0,1379.0,2018-02-28,200750.95573710627,331900.0
76071,3.0,2.0,1379.0,2020-03-31,229536.13799972585,332900.0
76071,3.0,2.0,1432.0,2022-04-30,317186.2391206915,275000.0
76071,3.0,2.0,1457.0,2024-06-30,311233.9076443619,235000.0
76071,3.0,2.0,1624.0,2024-04-30,314308.59599669947,199000.0
76071,3.0,2.0,1658.0,2018-01-31,199575.16081669717,265900.0
76071,3.0,2.0,1658.0,2021-10-31,286036.8011956779,268900.0
76071,3.0,2.0,1658.0,2021-04-30,254921.80258197524,309900.0
76071,3.0,2.0,1658.0,2018-10-31,213543.23839067793,311900.0
76071,3.0,2.0,2028.0,2019-03-31,218710.236384724,285000.0
76071,3.0,2.0,2040.0,2025-06-30,303269.49855697923,899000.0
76071,3.0,2.0,2050.0,2020-04-30,230898.39435622757,300000.0
76071,3.0,2.0,2161.0,2016-04-30,173176.6780117087,420000.0
76071,3.0,2.0,2236.0,2020-01-31,226918.38416141583,399900.0
76071,3.0,2.0,2486.0,2023-07-31,312873.3947899364,695000.0
76071,3.0,3.0,1707.0,2015-03-31,162843.19134311643,377900.0
76071,3.0,3.0,1707.0,2018-10-31,213543.23839067793,382900.0
76071,3.0,3.0,1707.0,2024-07-31,309043.6595652178,384900.0
76071,3.0,3.0,1707.0,2015-08-31,165093.9191688501,386900.0
76071,3.0,3.0,2033.0,2021-10-31,286036.8011956779,388900.0
76071,3.0,3.0,2033.0,2020-12-31,243191.45054438928,390900.0
76071,3.0,3.0,2033.0,2022-11-30,325712.190796346,398900.0
76071,3.0,3.0,2354.0,2021-12-31,296120.6329166151,325000.0
76071,3.0,3.0,3013.0,2025-12-31,296028.6530810929,750000.0
76071,4.0,2.0,1784.0,2024-04-30,314308.59599669947,268900.0
76071,4.0,2.0,1784.0,2020-05-31,231730.9793133276,275900.0
76071,4.0,2.0,1784.0,2017-10-31,195555.96201283697,330900.0
76071,4.0,2.0,1784.0,2020-05-31,231730.9793133276,368900.0
76071,4.0,2.0,1784.0,2016-05-31,174326.69453781538,371900.0
76071,4.0,2.0,1784.0,2022-08-31,332609.68116185983,376900.0
76071,4.0,2.0,1784.0,2021-08-31,276070.9286528393,378900.0
76071,4.0,2.0,1784.0,2016-06-30,175382.25318235092,380900.0
76071,4.0,2.0,1784.0,2017-04-30,183299.22667857175,381900.0
76071,4.0,2.0,1784.0,2017-05-31,185118.76323553824,388900.0
76071,4.0,2.0,1790.0,2017-09-30,194092.54497470125,275000.0
76071,4.0,2.0,1790.0,2020-01-31,226918.38416141583,285000.0
76071,4.0,2.0,1790.0,2017-11-30,196925.42006946204,337000.0
76071,4.0,2.0,2386.0,2025-10-31,298274.7727329882,479999.0
76071,4.0,3.0,1917.0,2023-09-30,311790.572290611,315000.0
76071,4.0,3.0,2153.0,2022-02-28,306568.0910058566,289900.0
76071,4.0,3.0,2153.0,2016-06-30,175382.25318235092,290900.0
76071,4.0,3.0,2153.0,2022-05-31,323240.25217646564,294900.0
76071,4.0,3.0,2153.0,2022-08-31,332609.68116185983,356900.0
76071,4.0,3.0,2153.0,2016-12-31,180422.30755376955,357900.0
76071,4.0,3.0,2153.0,2024-07-31,309043.6595652178,389900.0
76071,4.0,3.0,2153.0,2018-06-30,209597.6905951375,392900.0
76071,4.0,3.0,2153.0,2025-10-31,298274.7727329882,396900.0
76071,4.0,3.0,2153.0,2016-08-31,177092.78071066795,397900.0
76071,4.0,3.0,3145.0,2018-02-28,200750.95573710627,629000.0
76071,5.0,3.0,2700.0,2018-09-30,212766.29257690048,309900.0
76071,5.0,3.0,2700.0,2015-11-30,167456.13553685384,311900.0
76071,5.0,3.0,2700.0,2025-08-31,299863.5033302864,313900.0
76071,5.0,3.0,2700.0,2020-04-30,230898.39435622757,318900.0
76071,5.0,3.0,2700.0,2016-02-29,170735.25306546575,404900.0
76071,5.0,3.0,2700.0,2017-03-31,181958.66765801745,406900.0
76071,5.0,3.0,2700.0,2024-07-31,309043.6595652178,409900.0
76071,5.0,3.0,2700.0,2025-11-30,297055.6934010246,412900.0
76071,5.0,3.0,2700.0,2022-07-31,332270.76645554026,417900.0
76071,5.0,3.0,2700.0,2021-01-31,245319.93134661255,424900.0
76071,5.0,3.0,2700.0,2022-11-30,325712.190796346,425900.0
76071,5.0,3.0,2701.0,2026-01-31,295078.6358221721,465000.0
76071,5.0,3.0,2702.0,2019-07-31,221851.40436445663,449000.0
76071,5.0,5.0,3924.0,2021-09-30,280954.1542678581,800000.0
76073,2.0,2.0,1642.0,2022-05-31,434956.4123268297,349900.0
76073,3.0,1.0,1042.0,2018-06-30,269096.5076904302,200000.0
76073,3.0,2.0,1358.0,2016-04-30,215285.2239298429,190000.0
76073,3.0,2.0,1633.0,2016-12-31,228383.17096147264,342900.0
76073,3.0,2.0,1651.0,2023-10-31,444871.48372456775,365000.0
76073,3.0,2.0,1713.0,2020-07-31,310507.8251958063,267900.0
76073,3.0,2.0,1780.0,2017-11-30,254590.79004038297,625000.0
76073,3.0,2.0,1841.0,2024-12-31,449680.7375110493,400000.0
76073,3.0,2.0,1974.0,2025-10-31,437478.49569746014,440000.0
76073,3.0,2.0,2304.0,2021-07-31,370054.18133851374,495000.0
76073,3.0,2.0,2677.0,2021-03-31,345911.2846954754,659900.0
76073,3.0,3.0,1600.0,2023-06-30,445118.7462576583,685000.0
76073,3.0,3.0,1966.0,2018-05-31,267585.04618016665,437900.0
76073,3.0,3.0,1966.0,2018-12-31,278467.76635748765,495000.0
76073,3.0,3.0,2685.0,2017-09-30,248717.0775366093,550000.0
76073,4.0,2.0,1704.0,2017-07-31,244380.73060312853,395900.0
76073,4.0,2.0,1717.0,2018-06-30,269096.5076904302,399900.0
76073,4.0,2.0,1858.0,2017-03-31,232005.82467637784,389900.0
76073,4.0,2.0,1858.0,2018-12-31,278467.76635748765,434900.0
76073,4.0,2.0,2002.0,2023-07-31,446156.1678841482,449900.0
76073,4.0,2.0,2280.0,2024-01-31,446715.4877068477,369000.0
76073,4.0,2.0,2400.0,2018-04-30,265723.74235986656,489900.0
76073,4.0,2.0,2400.0,2021-12-31,397749.0751443331,630000.0
76073,4.0,2.0,2417.0,2020-05-31,308633.0948721203,425000.0
76073,4.0,2.0,2666.0,2025-10-31,437478.49569746014,552000.0
76073,4.0,2.0,2912.0,2024-08-31,448500.0191699925,749900.0
